CourseCode;Name;StartDate;EndDate;Location;MaterialType;Description;MatCode;MainCategory;SubCategory1;SubCategory2
569153;VMware vSphere: Fast Track 6.7;24.2.2020;28.2.2019;Pasila;;Tällä VMware vSphere kurssilla opit paitsi vSphere ympäristön pystytyksen ja määrittelyn myös isommissa ympäristöissä tarvittavien ominaisuuksien käytön. Tämä pidetään tavallista pidemmillä kurssipäivillä ja sisältää sekä VMware vSphere: Install, Configure, Manage 6.7 kurssin että myös merkittävän osan Optimize &amp; Scale kurssin asioista.;True;Technology;Infra;VMware;
569154;VMware vSphere: Fast Track 6.7;24.2.2020;28.2.2020;Online;;Tällä VMware vSphere kurssilla opit paitsi vSphere ympäristön pystytyksen ja määrittelyn myös isommissa ympäristöissä tarvittavien ominaisuuksien käytön. Tämä pidetään tavallista pidemmillä kurssipäivillä ja sisältää sekä VMware vSphere: Install, Configure, Manage 6.7 kurssin että myös merkittävän osan Optimize &amp; Scale kurssin asioista.;True;Technology;Infra;VMware;
569149;VMware vSphere: Install, Configure, Manage 6.7;2.9.2019;6.9.2019;Online;;Tällä VMware vSphere kurssilla opit pystyttämään koko VMware ympäristön sekä määrittelemään ja hallitsemaan sen kaikkia jokapäiväisiä asetuksia. Mukaan kuuluu mm. ESXi ja vCenter Server asennus ja määrittelyt sekä virtuaaliverkkojen ja levyjärjestelmien hyödyntäminen. Teet myös vikasietoisuus (HA) ja kuormantasaus (DRS) klusterit jne.;True;Technology;Infra;VMware;
568366;VMware vSphere: Install, Configure, Manage 6.7;2.9.2019;6.9.2019;Pasila;;Tällä VMware vSphere kurssilla opit pystyttämään koko VMware ympäristön sekä määrittelemään ja hallitsemaan sen kaikkia jokapäiväisiä asetuksia. Mukaan kuuluu mm. ESXi ja vCenter Server asennus ja määrittelyt sekä virtuaaliverkkojen ja levyjärjestelmien hyödyntäminen. Teet myös vikasietoisuus (HA) ja kuormantasaus (DRS) klusterit jne.;True;Technology;Infra;VMware;
569150;VMware vSphere: Install, Configure, Manage 6.7;28.10.2019;1.11.2019;Pasila;;Tällä VMware vSphere kurssilla opit pystyttämään koko VMware ympäristön sekä määrittelemään ja hallitsemaan sen kaikkia jokapäiväisiä asetuksia. Mukaan kuuluu mm. ESXi ja vCenter Server asennus ja määrittelyt sekä virtuaaliverkkojen ja levyjärjestelmien hyödyntäminen. Teet myös vikasietoisuus (HA) ja kuormantasaus (DRS) klusterit jne.;True;Technology;Infra;VMware;
569152;VMware vSphere: Install, Configure, Manage 6.7;28.10.2019;1.11.2019;Online;;Tällä VMware vSphere kurssilla opit pystyttämään koko VMware ympäristön sekä määrittelemään ja hallitsemaan sen kaikkia jokapäiväisiä asetuksia. Mukaan kuuluu mm. ESXi ja vCenter Server asennus ja määrittelyt sekä virtuaaliverkkojen ja levyjärjestelmien hyödyntäminen. Teet myös vikasietoisuus (HA) ja kuormantasaus (DRS) klusterit jne.;True;Technology;Infra;VMware;
570151;VMware vSphere: Install, Configure, Manage 6.7;20.1.2020;24.1.2020;Pasila;;Tällä VMware vSphere kurssilla opit pystyttämään koko VMware ympäristön sekä määrittelemään ja hallitsemaan sen kaikkia jokapäiväisiä asetuksia. Mukaan kuuluu mm. ESXi ja vCenter Server asennus ja määrittelyt sekä virtuaaliverkkojen ja levyjärjestelmien hyödyntäminen. Teet myös vikasietoisuus (HA) ja kuormantasaus (DRS) klusterit jne.;False;Technology;Infra;VMware;
570152;VMware vSphere: Install, Configure, Manage 6.7;20.1.2020;24.1.2020;Online;;Tällä VMware vSphere kurssilla opit pystyttämään koko VMware ympäristön sekä määrittelemään ja hallitsemaan sen kaikkia jokapäiväisiä asetuksia. Mukaan kuuluu mm. ESXi ja vCenter Server asennus ja määrittelyt sekä virtuaaliverkkojen ja levyjärjestelmien hyödyntäminen. Teet myös vikasietoisuus (HA) ja kuormantasaus (DRS) klusterit jne.;False;Technology;Infra;VMware;
569978;20740 MOD+DMOC Installation, Storage, and Compute with Windows Server 2016;16.9.2019;16.9.2020;Online;PDF;This course is designed primarily for IT professionals who have some experience with Windows Server. It is designed for professionals who will be responsible for managing storage and compute by using Windows Server 2016, and who need to understand the scenarios, requirements, and storage and compute options that are available and applicable to Windows Server 2016.;True;Technology;MOC On-Demand;;
570040;20762 MOD+DMOC Developing SQL Databases;23.9.2019;25.9.2019;Online;PDF;;True;Technology;Databases and Analytics;Database Administration;
568576;20778 Analyzing Data with Power BI;11.9.2019;13.9.2019;Pasila;PDF;Power BI:lla luot näyttäviä visualisointeja ja koontinäyttöjä (dashboardeja) lukuisista erilaisista tietolähteistä. Visualisointeja voi luoda myös kirjoittamalla kysymyksiä (natural language query).;True;Technology;Databases and Analytics;Reporting and BI;
568577;20778 Analyzing Data with Power BI;11.9.2019;13.9.2019;Online;PDF;Power BI:lla luot näyttäviä visualisointeja ja koontinäyttöjä (dashboardeja) lukuisista erilaisista tietolähteistä. Visualisointeja voi luoda myös kirjoittamalla kysymyksiä (natural language query).;True;Technology;Databases and Analytics;Reporting and BI;
569923;20778 Analyzing Data with Power BI;20.11.2019;22.11.2019;Pasila;PDF;Power BI:lla luot näyttäviä visualisointeja ja koontinäyttöjä (dashboardeja) lukuisista erilaisista tietolähteistä. Visualisointeja voi luoda myös kirjoittamalla kysymyksiä (natural language query).;False;Technology;Databases and Analytics;Reporting and BI;
569924;20778 Analyzing Data with Power BI;20.11.2019;22.11.2019;Online;PDF;Power BI:lla luot näyttäviä visualisointeja ja koontinäyttöjä (dashboardeja) lukuisista erilaisista tietolähteistä. Visualisointeja voi luoda myös kirjoittamalla kysymyksiä (natural language query).;False;Technology;Databases and Analytics;Reporting and BI;
568818;RH404 Red Hat Satellite 6 Administration and exam;2.9.2019;6.9.2019;Pasila;Kirja tai muu tuloste;Learn how to install Red Hat Satellite 6;False;Technology;Infra;Red Hat;
569943;RH404 Red Hat Satellite 6 Administration and exam;11.11.2019;15.11.2019;Pasila;Kirja tai muu tuloste;Learn how to install Red Hat Satellite 6;False;Technology;Infra;Red Hat;
569155;VMware vSphere: What's New 6.7;11.9.2019;13.9.2019;Pasila;;Onko VMware vSphere ympäristö Sinulle tuttu, mutta oma osaaminen tai ympäristö ei ole vielä 6.7 tasolla? Silloin tämä kurssi on oikea ratkaisu siirtää osaaminen 6.7 tasolle.;True;Technology;Infra;VMware;
569156;VMware vSphere: What's New 6.7;11.9.2019;13.9.2019;Online;;Onko VMware vSphere ympäristö Sinulle tuttu, mutta oma osaaminen tai ympäristö ei ole vielä 6.7 tasolla? Silloin tämä kurssi on oikea ratkaisu siirtää osaaminen 6.7 tasolle.;True;Technology;Infra;VMware;
569157;VMware vSphere: What's New 6.7;2.12.2019;4.12.2019;Pasila;;Onko VMware vSphere ympäristö Sinulle tuttu, mutta oma osaaminen tai ympäristö ei ole vielä 6.7 tasolla? Silloin tämä kurssi on oikea ratkaisu siirtää osaaminen 6.7 tasolle.;True;Technology;Infra;VMware;
569158;VMware vSphere: What's New 6.7;2.12.2019;4.12.2019;Online;;Onko VMware vSphere ympäristö Sinulle tuttu, mutta oma osaaminen tai ympäristö ei ole vielä 6.7 tasolla? Silloin tämä kurssi on oikea ratkaisu siirtää osaaminen 6.7 tasolle.;True;Technology;Infra;VMware;
570156;VMware vSphere: What's New 6.7;11.3.2020;13.3.2020;Online;;Onko VMware vSphere ympäristö Sinulle tuttu, mutta oma osaaminen tai ympäristö ei ole vielä 6.7 tasolla? Silloin tämä kurssi on oikea ratkaisu siirtää osaaminen 6.7 tasolle.;True;Technology;Infra;VMware;
570155;VMware vSphere: What's New 6.7;11.3.2020;13.3.2020;Pasila;;Onko VMware vSphere ympäristö Sinulle tuttu, mutta oma osaaminen tai ympäristö ei ole vielä 6.7 tasolla? Silloin tämä kurssi on oikea ratkaisu siirtää osaaminen 6.7 tasolle.;True;Technology;Infra;VMware;
570126;ITIL® Foundation eLearning;2.10.2019;2.10.2019;Online;;The ITIL® Foundation certificate in IT Service Management certifies that the candidate has gained knowledge of the ITIL® terminology, structure and basic concepts and has comprehended the core principles of ITIL® practices for IT Service Management. Course fee includes one certificate test.;True;Leadership;IT Service Management;;
568745;Siirtyminen Excelistä Power BI -raportointiin;30.9.2019;1.10.2019;Pasila;PDF;Power BI on raportointiratkaisu, joka mahdollistaa tiedon noutamisen eri tietolähteistä, mallintamisen ja raporttien tuottamisen omalle koneelle asennetussa työpöytäsovelluksessa ja jakelun pilvipalvelun kautta raportteja tarvitseville. Tällä kurssilla opit kaiken mitä tarvitset siirtyäksesi perinteisestä Excelistä Power BI -maailmaan!;False;Productivity;Business Applications;Spreadsheets and Reporting;
568746;Siirtyminen Excelistä Power BI -raportointiin;30.9.2019;1.10.2019;Online;PDF;Power BI on raportointiratkaisu, joka mahdollistaa tiedon noutamisen eri tietolähteistä, mallintamisen ja raporttien tuottamisen omalle koneelle asennetussa työpöytäsovelluksessa ja jakelun pilvipalvelun kautta raportteja tarvitseville. Tällä kurssilla opit kaiken mitä tarvitset siirtyäksesi perinteisestä Excelistä Power BI -maailmaan!;False;Productivity;Business Applications;Spreadsheets and Reporting;
569516;Siirtyminen Excelistä Power BI -raportointiin;17.10.2019;18.10.2019;Pasila;PDF;Power BI on raportointiratkaisu, joka mahdollistaa tiedon noutamisen eri tietolähteistä, mallintamisen ja raporttien tuottamisen omalle koneelle asennetussa työpöytäsovelluksessa ja jakelun pilvipalvelun kautta raportteja tarvitseville. Tällä kurssilla opit kaiken mitä tarvitset siirtyäksesi perinteisestä Excelistä Power BI -maailmaan!;True;Productivity;Business Applications;Spreadsheets and Reporting;
569517;Siirtyminen Excelistä Power BI -raportointiin;17.10.2019;18.10.2019;Online;PDF;Power BI on raportointiratkaisu, joka mahdollistaa tiedon noutamisen eri tietolähteistä, mallintamisen ja raporttien tuottamisen omalle koneelle asennetussa työpöytäsovelluksessa ja jakelun pilvipalvelun kautta raportteja tarvitseville. Tällä kurssilla opit kaiken mitä tarvitset siirtyäksesi perinteisestä Excelistä Power BI -maailmaan!;True;Productivity;Business Applications;Spreadsheets and Reporting;
570164;Siirtyminen Excelistä Power BI -raportointiin;9.1.2020;10.1.2020;Pasila;PDF;Power BI on raportointiratkaisu, joka mahdollistaa tiedon noutamisen eri tietolähteistä, mallintamisen ja raporttien tuottamisen omalle koneelle asennetussa työpöytäsovelluksessa ja jakelun pilvipalvelun kautta raportteja tarvitseville. Tällä kurssilla opit kaiken mitä tarvitset siirtyäksesi perinteisestä Excelistä Power BI -maailmaan!;False;Productivity;Business Applications;Spreadsheets and Reporting;
570165;Siirtyminen Excelistä Power BI -raportointiin;9.1.2020;10.1.2020;Online;PDF;Power BI on raportointiratkaisu, joka mahdollistaa tiedon noutamisen eri tietolähteistä, mallintamisen ja raporttien tuottamisen omalle koneelle asennetussa työpöytäsovelluksessa ja jakelun pilvipalvelun kautta raportteja tarvitseville. Tällä kurssilla opit kaiken mitä tarvitset siirtyäksesi perinteisestä Excelistä Power BI -maailmaan!;False;Productivity;Business Applications;Spreadsheets and Reporting;
569075;DevOps Fundamentals (DASA);2.9.2019;4.9.2019;Pasila;PDF;DevOps is the future of IT today!;True;Technology;Software Development;Agile;
568866;10979 Microsoft Azure Fundamentals;10.9.2019;11.9.2019;Pasila;PDF;Haluatko oppia Azuren peruskomponentit ja päästä niitä myös käytännössä testaamaan? Tässä siihen oiva vaihtoehto!;True;Technology;Infra;Microsoft Cloud-services;
568867;10979 Microsoft Azure Fundamentals;10.9.2019;11.9.2019;Online;PDF;Haluatko oppia Azuren peruskomponentit ja päästä niitä myös käytännössä testaamaan? Tässä siihen oiva vaihtoehto!;True;Technology;Infra;Microsoft Cloud-services;
568821;DO408 Automation with Ansible I with exam;9.9.2019;13.9.2019;Pasila;Kirja tai muu tuloste;Learn how to automate Linux system administration tasks with Ansible;False;Technology;Infra;Red Hat;
568822;DO408 Automation with Ansible I with exam;18.11.2019;22.11.2019;Pasila;Kirja tai muu tuloste;Learn how to automate Linux system administration tasks with Ansible;False;Technology;Infra;Red Hat;
568819;DO407 Automation with Ansible I;9.9.2019;12.9.2019;Pasila;Kirja tai muu tuloste;Learn how to automate Linux system administration tasks with Ansible;False;Technology;Infra;Red Hat;
568820;DO407 Automation with Ansible I;18.11.2019;21.11.2019;Pasila;Kirja tai muu tuloste;Learn how to automate Linux system administration tasks with Ansible;False;Technology;Infra;Red Hat;
569391;Angular;2.9.2019;3.9.2019;Pasila;PDF;Tule saamaan hyvä startti Angular -kehitykseen, opettelemaan TypeScript -kieli ja siirry käyttämään uutta versiota suositusta Web Front End -Frameworkista.;True;Technology;Software Development;Web Development;
569392;Angular;2.9.2019;3.9.2019;Online;PDF;Tule saamaan hyvä startti Angular -kehitykseen, opettelemaan TypeScript -kieli ja siirry käyttämään uutta versiota suositusta Web Front End -Frameworkista.;True;Technology;Software Development;Web Development;
569796;Angular;6.11.2019;7.11.2019;Pasila;PDF;Tule saamaan hyvä startti Angular -kehitykseen, opettelemaan TypeScript -kieli ja siirry käyttämään uutta versiota suositusta Web Front End -Frameworkista.;True;Technology;Software Development;Web Development;
569797;Angular;6.11.2019;7.11.2019;Online;PDF;Tule saamaan hyvä startti Angular -kehitykseen, opettelemaan TypeScript -kieli ja siirry käyttämään uutta versiota suositusta Web Front End -Frameworkista.;True;Technology;Software Development;Web Development;
569758;Azure Active Directory;13.11.2019;15.11.2019;Pasila;PDF;Active Directoryn pilviversion, Azure Active Directoryn, osaaminen muuttuu jatkuvasti tärkeämmäksi. Eihän osaamisesi ole jäänyt omaan konesaliin?;True;Technology;Infra;Microsoft Cloud-services;
569759;Azure Active Directory;13.11.2019;15.11.2019;Online;PDF;Active Directoryn pilviversion, Azure Active Directoryn, osaaminen muuttuu jatkuvasti tärkeämmäksi. Eihän osaamisesi ole jäänyt omaan konesaliin?;True;Technology;Infra;Microsoft Cloud-services;
569305;20767 Implementing a SQL Data Warehouse;9.10.2019;11.10.2019;Pasila;PDF;Tällä kurssilla perehdytään tietovaraston rakentamiseen SQL Server 2016:lla OnPrem- ja Azure-ympäristössä, ETL-prosessin toteuttamiseen Integration Servicellä, Temporal-taulujen hyödyntämiseen, tietojen puhdistamiseen Data Quality Servicellä, sekä organisaation ydintiedon hallintaan Master Data Servicellä.;False;Technology;Databases and Analytics;Database Administration;
569306;20767 Implementing a SQL Data Warehouse;9.10.2019;11.10.2019;Online;PDF;Tällä kurssilla perehdytään tietovaraston rakentamiseen SQL Server 2016:lla OnPrem- ja Azure-ympäristössä, ETL-prosessin toteuttamiseen Integration Servicellä, Temporal-taulujen hyödyntämiseen, tietojen puhdistamiseen Data Quality Servicellä, sekä organisaation ydintiedon hallintaan Master Data Servicellä.;False;Technology;Databases and Analytics;Database Administration;
568729;10987 Performance Tuning and Optimizing SQL Databases;25.9.2019;27.9.2019;Pasila;PDF;Tämä kurssi toimii jatkokurssina SQL Server perusteet osaaville. Kurssi syventää SQL Serverin osaamista perehdyttämällä osallistujat laajasti palvelimen edistyneisiin optimointitekniikkoihin.;True;Technology;Databases and Analytics;Database Administration;
568730;10987 Performance Tuning and Optimizing SQL Databases;25.9.2019;27.9.2019;Online;PDF;Tämä kurssi toimii jatkokurssina SQL Server perusteet osaaville. Kurssi syventää SQL Serverin osaamista perehdyttämällä osallistujat laajasti palvelimen edistyneisiin optimointitekniikkoihin.;True;Technology;Databases and Analytics;Database Administration;
568836;CL110 Red Hat OpenStack Administration I;21.10.2019;25.10.2019;Pasila;Kirja tai muu tuloste;Introduction to Red Hat OpenStack Platform and the deployment of virtual cloud servers and applications;True;Technology;Infra;Red Hat;
